question_id,area,question_type,fraction_correct,discrimination,trivial,broken
MS-PS2-028,MS-PS2,conceptual,0.926,0.139,0,0
MS-PS2-064,MS-PS2,applied,0.926,0.139,0,0
MS-PS2-071,MS-PS2,conceptual,0.926,0.139,0,0
MS-PS2-076,MS-PS2,applied,0.926,0.139,0,0
MS-PS2-080,MS-PS2,recall,0.926,0.21,0,0
MS-PS2-086,MS-PS2,recall,0.926,0.21,0,0
MS-PS2-001,MS-PS2,recall,0.963,0.105,1,0
MS-PS2-005,MS-PS2,recall,0.963,0.105,1,0
MS-PS2-006,MS-PS2,recall,0.963,0.105,1,0
MS-PS2-011,MS-PS2,recall,0.963,0.105,1,0
MS-PS2-021,MS-PS2,conceptual,0.963,0.105,1,0
MS-PS2-022,MS-PS2,conceptual,0.963,0.105,1,0
MS-PS2-025,MS-PS2,conceptual,0.963,0.105,1,0
MS-PS2-034,MS-PS2,conceptual,0.963,0.105,1,0
MS-PS2-036,MS-PS2,conceptual,0.963,0.105,1,0
MS-PS2-039,MS-PS2,conceptual,0.963,0.105,1,0
MS-PS2-043,MS-PS2,conceptual,0.963,0.105,1,0
MS-PS2-044,MS-PS2,applied,0.963,0.105,1,0
MS-PS2-049,MS-PS2,applied,0.963,0.105,1,0
MS-PS2-050,MS-PS2,applied,0.963,0.105,1,0
MS-PS2-053,MS-PS2,applied,0.963,0.105,1,0
MS-PS2-056,MS-PS2,applied,0.963,0.105,1,0
MS-PS2-065,MS-PS2,recall,0.963,0.105,1,0
MS-PS2-066,MS-PS2,recall,0.963,0.105,1,0
MS-PS2-067,MS-PS2,recall,0.963,0.105,1,0
MS-PS2-074,MS-PS2,applied,0.963,0.105,1,0
MS-PS2-077,MS-PS2,applied,0.963,0.105,1,0
MS-PS2-079,MS-PS2,applied,0.963,0.105,1,0
MS-PS2-083,MS-PS2,applied,0.963,0.105,1,0
MS-PS2-084,MS-PS2,recall,0.963,0.105,1,0
MS-PS2-085,MS-PS2,recall,0.963,0.105,1,0
MS-PS2-091,MS-PS2,conceptual,0.963,0.105,1,0
MS-PS2-093,MS-PS2,recall,0.963,0.105,1,0
MS-PS2-096,MS-PS2,recall,0.963,0.105,1,0
MS-PS2-002,MS-PS2,recall,1.0,0.0,1,0
MS-PS2-003,MS-PS2,recall,1.0,0.0,1,0
MS-PS2-004,MS-PS2,recall,1.0,0.0,1,0
MS-PS2-007,MS-PS2,recall,1.0,0.0,1,0
MS-PS2-008,MS-PS2,recall,1.0,0.0,1,0
MS-PS2-012,MS-PS2,recall,1.0,0.0,1,0
MS-PS2-015,MS-PS2,conceptual,1.0,0.0,1,0
MS-PS2-024,MS-PS2,conceptual,1.0,0.0,1,0
MS-PS2-027,MS-PS2,conceptual,1.0,0.0,1,0
MS-PS2-029,MS-PS2,conceptual,1.0,0.0,1,0
MS-PS2-055,MS-PS2,applied,1.0,0.0,1,0
MS-PS2-073,MS-PS2,applied,1.0,0.0,1,0
MS-PS2-087,MS-PS2,recall,1.0,0.0,1,0
MS-PS2-089,MS-PS2,applied,1.0,0.0,1,0
MS-PS2-094,MS-PS2,recall,1.0,0.0,1,0
MS-PS2-095,MS-PS2,recall,1.0,0.0,1,0
MS-PS3-087,MS-PS3,recall,0.63,0.292,0,0
MS-PS3-028,MS-PS3,conceptual,0.667,0.416,0,0
MS-PS3-061,MS-PS3,conceptual,0.704,0.367,0,0
MS-PS3-011,MS-PS3,recall,0.741,0.343,0,0
MS-PS3-079,MS-PS3,recall,0.741,0.343,0,0
MS-PS3-035,MS-PS3,conceptual,0.778,0.222,0,0
MS-PS3-054,MS-PS3,applied,0.778,0.314,0,0
MS-PS3-062,MS-PS3,conceptual,0.778,0.351,0,0
MS-PS3-074,MS-PS3,applied,0.778,0.272,0,0
MS-PS3-082,MS-PS3,conceptual,0.778,0.222,0,0
MS-PS3-017,MS-PS3,conceptual,0.815,0.355,0,0
MS-PS3-034,MS-PS3,conceptual,0.815,0.277,0,0
MS-PS3-050,MS-PS3,applied,0.815,0.355,0,0
MS-PS3-063,MS-PS3,conceptual,0.815,0.277,0,0
MS-PS3-081,MS-PS3,conceptual,0.815,0.277,0,0
MS-PS3-010,MS-PS3,recall,0.852,0.319,0,0
MS-PS3-045,MS-PS3,applied,0.852,0.319,0,0
MS-PS3-064,MS-PS3,conceptual,0.852,0.228,0,0
MS-PS3-071,MS-PS3,applied,0.852,0.228,0,0
MS-PS3-083,MS-PS3,applied,0.852,0.319,0,0
MS-PS3-005,MS-PS3,recall,0.889,0.222,0,0
MS-PS3-008,MS-PS3,recall,0.889,0.222,0,0
MS-PS3-009,MS-PS3,recall,0.889,0.157,0,0
MS-PS3-026,MS-PS3,conceptual,0.889,0.157,0,0
MS-PS3-044,MS-PS3,applied,0.889,0.222,0,0
MS-PS3-048,MS-PS3,applied,0.889,0.314,0,0
MS-PS3-051,MS-PS3,applied,0.889,0.222,0,0
MS-PS3-073,MS-PS3,applied,0.889,0.222,0,0
MS-PS3-080,MS-PS3,conceptual,0.889,0.157,0,0
MS-PS3-012,MS-PS3,recall,0.926,0.139,0,0
MS-PS3-018,MS-PS3,conceptual,0.926,0.21,0,0
MS-PS3-022,MS-PS3,conceptual,0.926,0.139,0,0
MS-PS3-023,MS-PS3,conceptual,0.926,0.139,0,0
MS-PS3-024,MS-PS3,conceptual,0.926,0.139,0,0
MS-PS3-025,MS-PS3,conceptual,0.926,0.139,0,0
MS-PS3-027,MS-PS3,conceptual,0.926,0.139,0,0
MS-PS3-029,MS-PS3,conceptual,0.926,0.139,0,0
MS-PS3-036,MS-PS3,conceptual,0.926,0.139,0,0
MS-PS3-037,MS-PS3,applied,0.926,0.21,0,0
MS-PS3-038,MS-PS3,applied,0.926,0.139,0,0
MS-PS3-056,MS-PS3,applied,0.926,0.139,0,0
MS-PS3-059,MS-PS3,recall,0.926,0.21,0,0
MS-PS3-068,MS-PS3,applied,0.926,0.139,0,0
MS-PS3-069,MS-PS3,applied,0.926,0.139,0,0
MS-PS3-075,MS-PS3,applied,0.926,0.21,0,0
MS-PS3-084,MS-PS3,conceptual,0.926,0.139,0,0
MS-PS3-085,MS-PS3,applied,0.926,0.139,0,0
MS-PS3-001,MS-PS3,recall,0.963,0.105,1,0
MS-PS3-002,MS-PS3,recall,0.963,0.105,1,0
MS-PS3-006,MS-PS3,recall,0.963,0.105,1,0
MS-PS3-007,MS-PS3,recall,0.963,0.105,1,0
MS-PS3-014,MS-PS3,recall,0.963,0.105,1,0
MS-PS3-019,MS-PS3,conceptual,0.963,0.105,1,0
MS-PS3-020,MS-PS3,conceptual,0.963,0.105,1,0
MS-PS3-021,MS-PS3,conceptual,0.963,0.105,1,0
MS-PS3-030,MS-PS3,conceptual,0.963,0.105,1,0
MS-PS3-032,MS-PS3,conceptual,0.963,0.105,1,0
MS-PS3-040,MS-PS3,applied,0.963,0.105,1,0
MS-PS3-041,MS-PS3,applied,0.963,0.105,1,0
MS-PS3-046,MS-PS3,applied,0.963,0.105,1,0
MS-PS3-049,MS-PS3,applied,0.963,0.105,1,0
MS-PS3-052,MS-PS3,applied,0.963,0.105,1,0
MS-PS3-066,MS-PS3,conceptual,0.963,0.105,1,0
MS-PS3-070,MS-PS3,applied,0.963,0.105,1,0
MS-PS3-077,MS-PS3,recall,0.963,0.105,1,0
MS-PS3-088,MS-PS3,conceptual,0.963,0.105,1,0
MS-PS3-089,MS-PS3,conceptual,0.963,0.105,1,0
MS-PS3-003,MS-PS3,recall,1.0,0.0,1,0
MS-PS3-004,MS-PS3,recall,1.0,0.0,1,0
MS-PS3-013,MS-PS3,recall,1.0,0.0,1,0
MS-PS3-015,MS-PS3,recall,1.0,0.0,1,0
MS-PS3-016,MS-PS3,conceptual,1.0,0.0,1,0
MS-PS3-039,MS-PS3,applied,1.0,0.0,1,0
MS-PS3-042,MS-PS3,applied,1.0,0.0,1,0
MS-PS3-043,MS-PS3,applied,1.0,0.0,1,0
MS-PS3-047,MS-PS3,applied,1.0,0.0,1,0
MS-PS3-053,MS-PS3,applied,1.0,0.0,1,0
MS-PS3-055,MS-PS3,applied,1.0,0.0,1,0
MS-PS3-057,MS-PS3,applied,1.0,0.0,1,0
MS-PS3-060,MS-PS3,recall,1.0,0.0,1,0
MS-PS3-067,MS-PS3,applied,1.0,0.0,1,0
MS-PS3-072,MS-PS3,applied,1.0,0.0,1,0
MS-PS3-076,MS-PS3,recall,1.0,0.0,1,0
MS-PS3-086,MS-PS3,recall,1.0,0.0,1,0
MS-PS4-065,MS-PS4,applied,0.481,0.319,0,0
MS-PS4-052,MS-PS4,conceptual,0.593,0.438,0,0
MS-PS4-037,MS-PS4,applied,0.704,0.399,0,0
MS-PS4-023,MS-PS4,conceptual,0.741,0.21,0,0
MS-PS4-026,MS-PS4,conceptual,0.741,0.343,0,0
MS-PS4-072,MS-PS4,conceptual,0.741,0.305,0,0
MS-PS4-007,MS-PS4,recall,0.778,0.416,0,0
MS-PS4-018,MS-PS4,conceptual,0.778,0.272,0,0
MS-PS4-045,MS-PS4,applied,0.778,0.351,0,0
MS-PS4-061,MS-PS4,conceptual,0.778,0.222,0,0
MS-PS4-027,MS-PS4,conceptual,0.815,0.228,0,0
MS-PS4-036,MS-PS4,applied,0.815,0.228,0,0
MS-PS4-044,MS-PS4,applied,0.815,0.355,0,0
MS-PS4-063,MS-PS4,conceptual,0.815,0.228,0,0
MS-PS4-064,MS-PS4,conceptual,0.815,0.228,0,0
MS-PS4-009,MS-PS4,recall,0.852,0.228,0,0
MS-PS4-021,MS-PS4,conceptual,0.852,0.319,0,0
MS-PS4-032,MS-PS4,applied,0.852,0.319,0,0
MS-PS4-055,MS-PS4,applied,0.852,0.228,0,0
MS-PS4-089,MS-PS4,conceptual,0.852,0.166,0,0
MS-PS4-003,MS-PS4,recall,0.889,0.157,0,0
MS-PS4-048,MS-PS4,applied,0.889,0.222,0,0
MS-PS4-056,MS-PS4,applied,0.889,0.222,0,0
MS-PS4-058,MS-PS4,applied,0.889,0.157,0,0
MS-PS4-060,MS-PS4,recall,0.889,0.222,0,0
MS-PS4-062,MS-PS4,conceptual,0.889,0.222,0,0
MS-PS4-069,MS-PS4,recall,0.889,0.157,0,0
MS-PS4-074,MS-PS4,conceptual,0.889,0.157,0,0
MS-PS4-083,MS-PS4,conceptual,0.889,0.222,0,0
MS-PS4-086,MS-PS4,conceptual,0.889,0.222,0,0
MS-PS4-090,MS-PS4,applied,0.889,0.222,0,0
MS-PS4-015,MS-PS4,recall,0.926,0.139,0,0
MS-PS4-022,MS-PS4,conceptual,0.926,0.21,0,0
MS-PS4-039,MS-PS4,applied,0.926,0.21,0,0
MS-PS4-041,MS-PS4,applied,0.926,0.139,0,0
MS-PS4-049,MS-PS4,applied,0.926,0.139,0,0
MS-PS4-066,MS-PS4,applied,0.926,0.139,0,0
MS-PS4-073,MS-PS4,conceptual,0.926,0.139,0,0
MS-PS4-077,MS-PS4,applied,0.926,0.21,0,0
MS-PS4-084,MS-PS4,applied,0.926,0.139,0,0
MS-PS4-006,MS-PS4,recall,0.963,0.105,1,0
MS-PS4-008,MS-PS4,recall,0.963,0.105,1,0
MS-PS4-013,MS-PS4,recall,0.963,0.105,1,0
MS-PS4-019,MS-PS4,conceptual,0.963,0.105,1,0
MS-PS4-030,MS-PS4,applied,0.963,0.105,1,0
MS-PS4-034,MS-PS4,applied,0.963,0.105,1,0
MS-PS4-042,MS-PS4,applied,0.963,0.105,1,0
MS-PS4-051,MS-PS4,conceptual,0.963,0.105,1,0
MS-PS4-053,MS-PS4,conceptual,0.963,0.105,1,0
MS-PS4-054,MS-PS4,applied,0.963,0.105,1,0
MS-PS4-071,MS-PS4,recall,0.963,0.105,1,0
MS-PS4-075,MS-PS4,conceptual,0.963,0.105,1,0
MS-PS4-078,MS-PS4,applied,0.963,0.105,1,0
MS-PS4-079,MS-PS4,recall,0.963,0.105,1,0
MS-PS4-080,MS-PS4,recall,0.963,0.105,1,0
MS-PS4-082,MS-PS4,recall,0.963,0.105,1,0
MS-PS4-092,MS-PS4,recall,0.963,0.105,1,0
MS-PS4-001,MS-PS4,recall,1.0,0.0,1,0
MS-PS4-004,MS-PS4,recall,1.0,0.0,1,0
MS-PS4-005,MS-PS4,recall,1.0,0.0,1,0
MS-PS4-010,MS-PS4,recall,1.0,0.0,1,0
MS-PS4-011,MS-PS4,recall,1.0,0.0,1,0
MS-PS4-012,MS-PS4,recall,1.0,0.0,1,0
MS-PS4-014,MS-PS4,recall,1.0,0.0,1,0
MS-PS4-016,MS-PS4,recall,1.0,0.0,1,0
MS-PS4-017,MS-PS4,conceptual,1.0,0.0,1,0
MS-PS4-020,MS-PS4,conceptual,1.0,0.0,1,0
MS-PS4-024,MS-PS4,conceptual,1.0,0.0,1,0
MS-PS4-025,MS-PS4,conceptual,1.0,0.0,1,0
MS-PS4-028,MS-PS4,conceptual,1.0,0.0,1,0
MS-PS4-029,MS-PS4,applied,1.0,0.0,1,0
MS-PS4-031,MS-PS4,applied,1.0,0.0,1,0
MS-PS4-033,MS-PS4,applied,1.0,0.0,1,0
MS-PS4-040,MS-PS4,applied,1.0,0.0,1,0
MS-PS4-043,MS-PS4,applied,1.0,0.0,1,0
MS-PS4-046,MS-PS4,applied,1.0,0.0,1,0
MS-PS4-047,MS-PS4,applied,1.0,0.0,1,0
MS-PS4-050,MS-PS4,recall,1.0,0.0,1,0
MS-PS4-057,MS-PS4,applied,1.0,0.0,1,0
MS-PS4-059,MS-PS4,recall,1.0,0.0,1,0
MS-PS4-067,MS-PS4,applied,1.0,0.0,1,0
MS-PS4-068,MS-PS4,recall,1.0,0.0,1,0
MS-PS4-070,MS-PS4,recall,1.0,0.0,1,0
MS-PS4-085,MS-PS4,conceptual,1.0,0.0,1,0
MS-PS4-087,MS-PS4,recall,1.0,0.0,1,0
MS-PS4-088,MS-PS4,conceptual,1.0,0.0,1,0
MS-PS4-091,MS-PS4,recall,1.0,0.0,1,0
MS-PS4-093,MS-PS4,recall,1.0,0.0,1,0
