source,item_id,run,model,area,question_type,question,reference_answer,response,llm_Gemini Flash 3,llm_Nemotron 3 Super 120b a12,llm_OSS 120b,human_score,human_notes
response,MS-ETS1-077,1,Granite 3.3 Instruct,MS-ETS1,conceptual,,,"A design that works well in a lab may not function as expected in the real world because of some key differences. 

1. **Controlled vs. Unpredictable Environments**: Labs are controlled, meaning scientists carefully set conditions like temperature, humidity, or light. In the real world, these factors can change constantly, affecting how a design performs.

2. **Scale**: Lab designs often start as small prototypes. Scaling them up to real-world size can introduce new challenges, like increased weight, material stress, or resistance.

3. **User Interaction**: In a lab, designs are often tested without human interaction. Real-world solutions are meant for people, and user behavior can be unpredictable, causing wear and tear or misuse.

4. **External Factors**: Real-world environments come with external factors such as weather, wildlife, or other natural occurrences that lab conditions generally don't replicate.

5. **Cost and Resources**: Lab settings have access to specific resources and cost isn't usually a concern. Real-world solutions must be made within certain budget and resource constraints.

These differences show why a lab-perfect solution might need adjustments for successful real-world application.",,1.0,,,
response,MS-ETS1-073,1,OSS 20b,MS-ETS1,conceptual,,,"When you test a design, you want to know **exactly why** something changes.  
If you change more than one thing at once, you can’t tell which change caused the result.

**Why it matters**

1. **Isolate the cause** – If you change one part while all the others stay the same, any difference you see comes from that one part.

2. **Make clear conclusions** – You can write a note: “Changing the shape of the lid made the bottle hold more liquid.” If you had also changed the color, you wouldn’t know which change mattered.

3. **Avoid confusion** – If you change many things and the design works better, you might think the right change was made, but it could have been another part.

4. **Plan better fixes** – Knowing which single change fixes a problem lets you design the next version more accurately.

**Example**

A student is building a paper airplane.  
- First, they change only the wing length. They notice the plane flies farther.  
- Next, they change only the paper weight. It flies less.  
Now they know each part affects the flight differently.

If they had changed both wing length and paper weight at the same time, they would not know which change caused the improvement or decline.

So, changing only one thing at a time helps you learn clearly and design better.",,1.0,,,
response,MS-ETS1-028,1,Mistral Small 3.1,MS-ETS1,conceptual,,,"A model is a simplified version of something real, like a car, a bridge, or a river. Engineers use models to test and learn things before building the real thing. Sometimes a model fails a test. Even then, it can still be useful in several ways:

1. **Learning from mistakes**: When a model fails, it shows what doesn't work. This helps engineers know what to avoid or change in the real design.

2. **Finding weak spots**: A failed test can show where the design is weak. This helps engineers make improvements.

3. **Comparing ideas**: Engineers might create several models to compare different ideas. Even if one model fails, it can show that the others might work better.

4. **Understanding how things work**: Sometimes, a model helps engineers understand the problem better, even if it doesn't work perfectly.

5. **Communication**: Engineers can use failed models to show other people, like clients or team members, why a certain design won't work.

Even when a model fails, it gives engineers valuable information to make better designs. This is why they often say that failure is a part of learning and improving.",,1.0,,,
response,MS-ETS1-009,2,Nemotron 3 Nano 30ba3,MS-ETS1,recall,,,"Testing every design under the same conditions makes the comparison fair.  

- **Same starting point:** If each design is exposed to the identical amount of sunlight, water, temperature, etc., differences in results come from the design itself, not from outside factors.  
- **Eliminates bias:** Random changes in the environment (like one batch getting more rain) could make one design look better or worse for the wrong reason. Keeping conditions equal prevents that bias.  
- **Clear cause‑and‑effect:** When only the design varies, you can directly link any performance differences to specific features of the design (shape, material, placement, etc.).  
- **Accurate conclusions:** Results that are not influenced by extra variables let you draw trustworthy conclusions about which design works best.  

So, equal conditions let scientists get reliable, comparable data and decide which design is truly better.",,1.0,,,
response,MS-ETS1-019,2,Mistral Small 3.1,MS-ETS1,recall,,,"The purpose of collecting data during design testing is to find out if your design works as you expect. Here's why it's important:

1. **Check if it meets the criteria**: You probably designed your project to meet certain goals or criteria. Data helps you see if you've met them.
2. **Find out what works and what doesn't**: Data can show you the strengths and weaknesses of your design. This way, you know what to keep and what to change.
3. **Make informed decisions**: With data, you can make decisions based on evidence, not just guesses. This makes your design process more reliable.
4. **Learn and improve**: Even if your design doesn't work as expected, data can help you understand why. Then you can go back and improve your design.

For example, if you're testing a bridge design, you might collect data on how much weight it can hold before it breaks. This tells you if your bridge is strong enough, or if you need to make changes to your design. Also, data might tell you where the bridge is faltering.

Data comes from measurements and observations. You can use tools like rulers, scales, timers, or even cameras to collect data. Sometimes, you can just write down what you see!",,1.0,,,
response,MS-ETS1-008,2,OSS 120b,MS-ETS1,recall,,,"**Iterative design process** means designing something by repeating a set of steps over and over until it works well.

1. **Plan** – Think about what you want to create and write down ideas.  
2. **Make a prototype** – Build a quick, simple version (a model, a sketch, a computer mock‑up).  
3. **Test it** – Try it out yourself or let others use it. Notice what works and what doesn’t.  
4. **Learn from the test** – Write down the problems you saw and ideas for fixes.  
5. **Improve** – Change the design to fix the problems, then go back to step 2.

Because you **repeat** (iterate) these steps, each cycle makes the product a little better. The word *iterative* just means “doing the same thing again and again, each time improving it.”  

**Example:** Imagine you want to design a new school backpack.  
* First you draw a sketch (plan).  
* Then you sew a simple bag from cheap fabric (prototype).  
* You wear it for a day and notice the straps dig into your shoulders (test).  
* You write down that the straps need padding (learn).  
* You add padding and sew another version (improve), then test again.  

You keep looping until the backpack is comfortable, sturdy, and looks good. That looping cycle is the iterative design process.",,1.0,,,
response,MS-LS1-041,2,Mistral Small 3.1,MS-LS1,applied,,,"When you accidentally touch a hot stove, two body systems work together to make you pull your hand away quickly:

1. **Nervous System**: This is like your body's messaging system. It has special cells called neurons that carry messages between your brain and the rest of your body. When you touch something hot, these neurons send a pain message to your brain very quickly.

2. **Muscular System**: This system is made up of all the muscles in your body. Once your brain gets the pain message, it sends a message back telling your muscles to contract or tighten. This makes you pull your hand away from the hot stove.

So, the nervous system tells your brain about the pain, and the muscular system helps you move your hand away. This all happens super fast, which is why you pull your hand away almost instantly.",,1.0,,,
response,MS-LS1-068,2,OSS 20b,MS-LS1,applied,,,"The plant that receives light and water will grow larger.

- **Sunlight** lets the plant make food. Sunlight is needed for photosynthesis, a process that turns water and carbon dioxide into sugars. Sugars give the plant energy to build new cells.  
- **Water** is essential for many functions. It carries minerals from the soil to every part of the plant and helps cells expand to make the plant bigger.  
- The dark closet plant has almost no light, so it cannot do much photosynthesis. It is also getting little water, so it cannot grow strong cells or move nutrients efficiently.

Because the sunny, watered plant can produce food and keep its tissues hydrated, it will grow taller, wider, and have more leaves than the plant kept in darkness with little water.",,1.0,,,
response,MS-LS1-053,3,Nemotron 3 Nano 30ba3,MS-LS1,applied,,,"When you exercise, your muscles work harder. To keep moving, they need energy, and they use the food you ate earlier as fuel.  

**How food gives you energy**  
- The body breaks down food into a simple sugar called glucose.  
- Glucose travels in the blood to cells, especially muscle cells.  
- Inside the cells, glucose is “burned” with oxygen to produce energy, and this chemical reaction also makes heat.

**Why you feel warm**  
- The chemical reaction that turns glucose into energy isn’t 100 % efficient. About 70 % of the energy becomes heat instead of movement.  
- As your muscles contract faster and more often, they make more of these reactions, so more heat is produced.  
- Your body needs to stay around a steady temperature (about 98.6 °F or 37 °C). The extra heat from exercising is carried by the blood to the surface of your skin, where it can be released into the air. That’s why you feel warm and may start to sweat.

**What you ate matters**  
- Foods that contain carbohydrates (like bread, fruit, or pasta) give the most glucose for quick energy.  
- Fats and proteins also provide energy, but they are used more slowly.  
- If you haven’t eaten enough of the right foods before exercising, your body may run out of fuel, feel tired faster, and still produce heat, making the feeling of warmth even more noticeable.

**In short**: Exercising makes your muscles work harder, which burns the food‑derived glucose for energy. The burning process creates extra heat, and your body releases that heat to keep your temperature steady, so you feel warm afterward.",,1.0,,,
response,MS-LS1-029,1,Gemma 4 31b,MS-LS1,conceptual,,,"Your eyes blink automatically because of something called a **reflex**. A reflex is a fast, automatic response by your body to protect you from danger without needing to think about it.

When something flies toward your face, your eyes and brain work together in a very fast loop:

1. **Detection:** Your eyes see the object moving toward you.
2. **The Signal:** Your brain instantly recognizes that the object is a threat. It sends a lightning-fast signal to the muscles in your eyelids.
3. **The Action:** The eyelid muscles contract, snapping your eyes shut.

This happens much faster than a normal decision. If you had to think, ""Oh, there is a bug flying at me; I should probably close my eyes,"" the bug would already be inside your eye! By using a reflex, your body protects your vision and prevents injury before you even realize what is happening.",,1.0,,,
response,MS-LS1-016,3,Mistral Small 3.1,MS-LS1,conceptual,,,"Great question! Your body is like a big team with different players, each having a special job.

If your body had only one type of cell, it's like having a soccer team where every player has to do every job: kick the ball, guard the goal, coach the team, and even sell snacks at half-time! That wouldn't work very well, would it?

Hooray, your body is clever! Different types of cells have them to do special jobs. Some cells carry oxygen from your lungs to the rest of your body. Others help you digest food. Some fight germs that make you sick. Others help you see, hear, and think.

Each cell type is good at its job. Working together, they keep your body running smoothly. The brain is that bossy coach of that team and it tells all the cells what to do/how to do it.  Nerve cells are responsible for this communication. They send messages from the brain to all the other parts of the body. Without them, none of the body's different types of cells could know what they are supposed to be doing.

This division of labor is called ""specialization."" It makes your body efficient and good at many things. Just like how your soccer team has a goalkeeper, midfielders, and forwards, your body has different cells for different tasks. This is what makes your body such a amazing machine!",,1.0,,,
response,MS-LS1-066,2,OSS 120b,MS-LS1,conceptual,,,"**1. Getting the CO₂ into the leaf**  
- The tiny openings on a leaf’s surface are called **stomata** (singular: stoma).  
- When the plant needs carbon, the stomata open and let **carbon dioxide (CO₂)** from the air slip inside the leaf.

**2. Turning CO₂ into food**  
- Inside the leaf are tiny “kitchen” structures called **chloroplasts**.  
- Chloroplasts contain a green pigment called **chlorophyll** that captures sunlight.  
- Using the energy from sunlight, chloroplasts mix CO₂ with water (taken up through the roots) in a process called **photosynthesis**.  
- The basic chemical recipe is:  

  \[
  \text{CO₂} + \text{H₂O} \xrightarrow{\text{light}} \text{Glucose (a sugar)} + \text{O₂}
  \]

- Glucose is the plant’s food. It stores the carbon atoms that came from the CO₂.

**3. Changing food into plant parts**  
- The plant can use glucose right away to make **energy** (for growth, repair, etc.).  
- It can also reshape glucose into larger, tougher molecules such as **cellulose** (the main material in cell walls) and **starch** (energy storage).  
- These carbon‑rich molecules become the solid parts of leaves, stems, roots, and flowers.

**4. Moving the food around**  
- Some glucose stays in the leaf, but most is shipped to other parts of the plant through tiny tubes called **phloem**.  
- The phloem carries the sugar to stems, roots, and new leaves.  
- Once there, the sugar is again turned into structural molecules (cellulose, lignin, etc.) that make up the plant’s tissues.

**5. Result: carbon becomes part of the plant**  
- The carbon atoms that started as invisible CO₂ in the air are now hidden inside the plant’s cells, forming the fibers and structures that give leaves their shape and stems their strength.

So, in short:  
1. CO₂ enters the leaf through stomata.  
2. Chloroplasts use sunlight to change CO₂ + water into glucose.  
3. The plant reshapes glucose into building blocks like cellulose.  
4. These building blocks travel through the phloem and become the solid material of leaves, stems, and other parts.  

That’s how the carbon from the air ends up as part of the plant itself.",,1.0,,,
response,MS-LS1-094,2,Llama 3.3 70b,MS-LS1,recall,,,"The body is made up of many different parts, like the heart, lungs, and muscles. Each of these parts is like a small system that works on its own. But they also work together to keep the whole body healthy and functioning properly. 

These small systems are called subsystems. They interact, or work together, to do things like move your body, digest food, and fight off sickness. For example, the heart subsystem pumps blood, the lung subsystem brings in oxygen, and the muscle subsystem helps you move. All these subsystems work together to keep you alive and healthy. 

So, when we say the body is a system of interacting subsystems, we mean that it's made up of many smaller parts that work together to make the whole body work.",,0.0,,,
response,MS-LS1-058,3,Gemma 4 31b,MS-LS1,recall,,,"Two examples of environmental factors that affect plant growth are **sunlight** and **water**.

**1. Sunlight**
Plants use sunlight to make their own food through a process called **photosynthesis**. If a plant does not get enough light, it cannot produce enough energy to grow. It may become stunted or grow very tall and skinny as it ""stretches"" to find a light source.

**2. Water**
Water is necessary for a plant to transport nutrients from the soil up into its leaves. It also helps the plant stay upright. If a plant has too little water, it will wilt and dry out. However, too much water can drown the roots by cutting off their access to oxygen.",,1.0,,,
response,MS-LS1-083,3,Mistral Small 3.1,MS-LS1,recall,,,"The type of tissue that covers the outside of the body and lines many internal organs is called **epithelial** tissue (pronounced ep-i-thee-lee-ul).

Epithelial tissue acts like a protective cover. It helps to protect the body from germs, keeps moisture from escaping, and allows some organs to move smoothly against each other. There are different types of epithelial tissue, but they all have cells that are tightly packed together.

For example, the skin on the outside of your body is made of epithelial tissue. Inside your body, epithelial tissue lines your lungs, stomach, and blood vessels, among other things.",,1.0,,,
response,MS-LS2-042,3,Gemma 3 27b,MS-LS2,applied,,,"If all the plants in a pond died, the fish would have much less energy available. Here's why:

Plants make their own food using sunlight through a process called **photosynthesis**. This makes them **producers** – they *produce* food! 

Fish don’t make their own food. They get energy by eating plants or by eating animals that eat plants. This makes them **consumers** – they *consume* food.

So, plants are the base of the pond's food chain. If the producers (plants) disappear, the consumers (fish) lose their main energy source. Many fish would likely die, and the rest would struggle to find enough food to survive.",,1.0,,,
response,MS-LS2-055,2,Granite 3.3 Instruct,MS-LS2,applied,,,"The plan that restores the natural sand dunes with native grasses is better for maintaining both shoreline protection and biodiversity. 

A seawall is a strong barrier made of concrete or rocks that is built perpendicular to the shoreline. While it provides excellent protection against erosion by absorbing the impact of waves, it can cause problems in the long run. Since it blocks direct wave contact with the land, there is less sand deposited on the beach, which leads to beach shrinkage and loss of habitat for coastal species.

On the other hand, sand dunes act as natural barriers against storms and erosion. They absorb the impact of waves before they reach the land, reducing the erosion effect. When these dunes are maintained with native grasses, they become even more effective. Native grasses have deep roots that help hold the sand in place and increase the dune's stability. 

Moreover, these restored dunes support a diverse array of species. They provide habitat, food, and nesting grounds for various plants and animals. Seawalls, with their hard, unforgiving surfaces, support much less biodiversity. 

So, while a seawall might seem like the best immediate solution because it offers a solid, straightforward method of protection, the dune restoration plan is better for maintaining a healthy, dynamic coastal ecosystem over time.",,1.0,,,
response,MS-LS2-041,1,Llama 3.3 70b,MS-LS2,applied,,,"If an oil spill kills most of the phytoplankton, it will affect the krill and whales. Phytoplankton are the main food source for krill. Without phytoplankton, krill will have less food to eat. This means the krill population will likely decrease. 

Whales eat krill, so if there are fewer krill, whales will have less food to eat too. This can make the whales hungry and weak. It may even cause some whales to leave the area or die. So, the oil spill can hurt not just the phytoplankton, but also the krill and whales that depend on them for food.",,1.0,,,
response,MS-LS2-059,3,Granite 3.3 Instruct,MS-LS2,conceptual,,,"The relationship between predator and prey populations rising and falling together is often described by a cycle called the ""predator-prey cycle."" This cycle occurs due to the interaction between two types of animals: the prey, which are eaten by the predators, and the predators, which rely on the prey for food.

When the prey population increases, there's plenty of food for predators. With more food, the predator population can grow too. But as the predator number rises, there are more predators to eat the prey, which makes the prey population start to decrease. 

Now, when the prey gets scarcer, the predators have a harder time finding food. This causes the growth in their population to slow down, and eventually, their numbers start to drop. Fewer predators mean the prey population can rebound because there's less pressure on them from predators. 

So, in summary, as the prey population grows, the predator population increases due to abundant food, leading to a fall in the prey population. As the prey declines, the predator population decreases due to food shortage, allowing the prey to recover and start the cycle over again. 

This cycle is a fundamental concept in ecology and was first mathematically described by Alfred J. Lotka and Vito Volterra in the early 20th century.",,1.0,,,
response,MS-LS2-090,2,Granite 3.3 Instruct,MS-LS2,conceptual,,,"A lack of water, or drought, significantly affects the size of a plant population in a desert in a few key ways:

1. **Less Growth**: Plants need water for a process called photosynthesis, which turns sunlight into food. Without enough water, plants can't grow as large or as quickly.

2. **Lower Survival Rate**: With less water, it's harder for seeds to germinate and for young plants to survive. This means fewer new plants are added to the population each year, reducing the overall population size.

3. **Increased Competition**: In a dry environment, the water plants do get also becomes a precious resource. This can cause intense competition among plants, with stronger, more established ones taking over resources from weaker ones. This might lead to a dominance by fewer, hardier species, further shrinking the variety within the plant population.

4. **Changing Distribution**: Some plants might die off in certain areas due to lack of water, causing the population to shrink in those areas. On the other hand, certain drought-resistant species might thrive in these conditions, potentially increasing in other parts of the desert.

So, a lack of water can lead to a smaller plant population in a desert, which might be made up of fewer, more hardy species, and distribute unevenly across the desert landscape.",,1.0,,,
response,MS-LS2-091,1,Nemotron 3 Nano 30ba3,MS-LS2,conceptual,,,"Water is the lifeblood of every plant. When there isn’t enough water, several things happen:

1. **Plants lose water faster than they can take it in.**  
   - They keep losing moisture through tiny pores called stomata.  
   - If the soil is dry, roots can’t replace that loss.

2. **The plant starts to wilt.**  
   - Cells lose water, shrink, and the leaves droop.  
   - The plant looks limp and may turn a lighter green.

3. **Photosynthesis slows down or stops.**  
   - Plants use water to move nutrients and to help turn sunlight into food.  
   - Without enough water, they can’t make enough sugar for energy.

4. **Growth stops.**  
   - New leaves, stems, or roots need water to split and expand.  
   - With little water, growth slows or halts completely.

5. **Fruits, flowers, or seeds may be lost.**  
   - Even if a plant survived the drought, it may not have enough energy to make reproductive parts.  
   - This means fewer berries, nuts, or seeds for animals that eat them.

6. **The whole ecosystem feels the impact.**  
   - Animals that rely on those plants for food or shelter may have less to eat or live in.  
   - When a plant dies, it can’t provide the shade or moisture that other plants need, which can make the area even drier.

7. **Soil can become compacted and lose organic matter.**  
   - Dry soil cracks and hardens, making it hard for roots of other plants to grow.  
   - Without plants, the soil can erode more easily, further reducing water retention.

In short, a lack of water stresses plants, prevents them from growing or reproducing, and can ripple through the whole ecosystem, affecting animals and the landscape itself.",,1.0,,,
response,MS-LS2-086,1,Llama 3.1 8b,MS-LS2,recall,,,"An energy pyramid is a diagram that shows how energy moves through an ecosystem. It's like a pyramid with different levels, each representing a different group of living things.

The pyramid starts with the producers at the bottom. Producers are plants and some types of bacteria that make their own food using sunlight. They're at the bottom because they're the ones that start the energy flow.

The next level up is the primary consumers. These are animals that eat the producers. They're called primary consumers because they eat the producers directly.

The next level up is the secondary consumers. These are animals that eat the primary consumers. They're called secondary consumers because they eat the animals that eat the producers.

The top of the pyramid is usually the tertiary consumers. These are animals that eat the secondary consumers. They're called tertiary consumers because they eat the animals that eat the animals that eat the producers.

The pyramid is called ""energy"" because it shows how energy moves from one group to another. As you go up the pyramid, the amount of energy decreases. This is because some of the energy is lost as heat or used for other things like movement and growth.

The pyramid helps us understand how energy flows through an ecosystem and how different groups of living things are connected.",,1.0,,,
response,MS-LS2-010,3,OSS 120b,MS-LS2,recall,,,"**Limiting factor** – a thing that stops a population or a whole ecosystem from getting bigger or working better.

In nature, organisms need things like food, water, space, sunlight, shelter, and the right temperature.  
If any one of those things is in short supply, it becomes a *limiting factor*.

- **Food** – If there isn’t enough food, animals can’t reproduce as fast.  
- **Water** – In a desert, lack of water limits the number of plants that can grow.  
- **Sunlight** – Under a thick canopy, only shade‑loving plants survive; the light limits the rest.  
- **Space** – Too many animals in a small area means they run out of room to live and breed.  
- **Temperature or oxygen** – If it gets too hot, too cold, or the air lacks enough oxygen, many organisms can’t survive.

Limiting factors can be **abiotic** (non‑living, like temperature or minerals) or **biotic** (living, like predators or disease). When a factor limits growth, the ecosystem may reach its *carrying capacity*—the maximum number of organisms it can support.

So, a limiting factor is any resource or condition that is insufficient and therefore restricts how many organisms can live or how well the ecosystem works.",,1.0,,,
response,MS-LS2-057,3,Granite 3.3 Instruct,MS-LS2,recall,,,"Carrying capacity is the maximum number of individuals of a particular species that an environment can support over a long period of time. It's like the maximum load a vehicle can carry. If the population exceeds this number, the environment becomes overstrained and unable to sustain that population in the long run. This can lead to resource shortages, increased competition, and higher chances of disease. For example, a forest can only produce so much food for deer, so its carrying capacity for deer is the number that can be fed without the forest's resources being depleted.",,1.0,,,
response,MS-LS3-038,2,OSS 20b,MS-LS3,applied,,,"When a rose bush is grown from a cutting, the cutting is a tiny piece of that one plant.  
Because it comes from the same plant, all the new bushes are **genetically almost identical** to the champion plant.  
So most of them will produce flowers that look very much like the champion’s flowers.

A few things can change a little:  

* **Somatic mutations** – the cells in a cutting can sometimes pick up tiny genetic changes that were not in the original plant.  
* **Growing conditions** – soil, light, water, and temperature can affect how the genes are expressed, so the color might look slightly different.  
* **Age of the cutting** – very young cuttings can show different colors until they mature.

For the most part, the garden center’s rose bushes will produce the same color flowers as the champion plant, but a handful might look a little different due to these small factors.",,1.0,,,
response,MS-LS3-056,1,Nemotron 3 Nano 30ba3,MS-LS3,applied,,,"A gene is like a set of instructions that tells a cell how to make a protein.  
Many digestive proteins are enzymes – they cut up big food molecules into small pieces that the body can use.  

If a mutation changes the DNA in the gene that makes one of these enzymes, the enzyme may:

* **Work slower** – it can’t cut food as fast, so digestion takes longer.  
* **Make the wrong shape** – the enzyme’s “active site” (the part that grabs the food) no longer fits the food molecule, so it can’t break it down.  
* **Stop working altogether** – the enzyme may be useless, leaving that food undigested.

Because the person can’t break down that specific food, the undigested material stays in the gut. This can cause:

* Gas, bloating, or pain  
* Diarrhea or loose stools  
* Poor absorption of nutrients from that food  

For example, if the mutation affects the enzyme that breaks down lactose (the sugar in milk), the person may become lactose‑intolerant and need to avoid dairy. The effect depends on which enzyme is faulty and how severe the mutation is.",,1.0,,,
response,MS-LS3-040,2,Llama 3.3 70b,MS-LS3,applied,,,"No, you wouldn't expect all 50 offspring to look exactly the same. When two genetically different parents reproduce, they mix their genes together. This mixing of genes is called genetic variation. 

As a result, each offspring gets a unique combination of genes from their parents. This means that each offspring can have different traits, like color, size, or shape, even if they have the same parents. 

So, the 50 offspring might look similar, but they will likely have some differences. This genetic variation is what makes each living thing unique, even if they are related.",,1.0,,,
response,MS-LS3-046,1,OSS 120b,MS-LS3,conceptual,,,"In a gene the four DNA bases—A, T, C and G—are arranged in a long line.  
The exact order of those bases is the **code** that tells the cell how to build a protein.

---

### 1. The code is read in groups of three  
When a cell makes a protein it first copies the gene into messenger RNA (mRNA).  
The mRNA is read three bases at a time. Each three‑base group is called a **codon**.  

*Example:*  
`AUG` → the start codon, tells the cell to begin a protein.  
`UUU` → codes for the amino‑acid phenylalanine.  

There are 64 possible codons (4³), and each one tells the cell which of the 20 amino‑acids to add next.

---

### 2. Amino‑acids are linked into a chain  
A protein is just a long chain of amino‑acids that folds into a specific shape.  
The shape determines what the protein can do—enzymes that cut sugar, proteins that carry oxygen, structural fibers, etc.

If the order of codons changes, the order of amino‑acids changes, and the protein’s shape can be altered.

---

### 3. Small changes can have big effects  
* **No change:** If the base order stays the same, the same protein is made.  
* **Silent change:** Sometimes a different base still makes the same amino‑acid, so the protein is unchanged.  
* **Missense change:** One base changes a codon so a different amino‑acid is inserted. The protein may work less well or not at all.  
* **Nonsense change:** A change creates a stop codon, ending the protein early. The resulting protein is usually non‑functional.  
* **Frameshift mutation:** Inserting or deleting bases shifts the reading frame, so every codon after that point is read incorrectly. The protein becomes garbled.

---

### 4. Why the order matters for the “right” protein  
Think of a protein like a necklace where each bead is an amino‑acid.  
If you swap even one bead, the necklace may no longer fit the clasp or may look wrong.  
Similarly, the cell needs the exact sequence of amino‑acids to fold the protein correctly and perform its job.

So the order of bases in a gene is crucial because it sets the order of codons, which sets the order of amino‑acids, which determines the protein’s final shape and function. If the order is wrong, the protein can be weak, malfunction, or be completely useless.",,1.0,,,
response,MS-LS3-017,1,Mistral Small 3.1,MS-LS3,conceptual,,,"Mutations are changes in the DNA sequence of a chromosome. Chromosomes are structures inside cells that contain genes, which are like instruction manuals for building and running an organism. We usually have two copies of each chromosome, one from each parent.

When parents make babies, they don't just mix all their DNA together. Instead, they pass down one copy of each chromosome to their offspring. This happens during a process called reproduction. If a mutation is present on one of the chromosomes that gets passed down, then the offspring will inherit that mutation.

For example, let's say a parent has a mutation on a specific gene in one of their chromosomes. When they have a baby, there's a chance they'll pass down that mutated chromosome. The baby will then have that mutation in their DNA. That's why mutations can be passed down from parents to their offspring. Because mutations usually are found in sporadically (not always), most folks only have a 50% chance of passing down a mutation to their offspring, assuming their other chromosome isn't mutated.",,1.0,,,
response,MS-LS3-089,1,OSS 120b,MS-LS3,conceptual,,,"**Why two parents make more variety**

1. **Each parent gives half a set of DNA**  
   – DNA is the instruction book for a living thing.  
   – It is organized into **chromosomes** (think of them as a stack of pages).  
   – A species has a certain number of chromosomes; each parent has a *pair* of each one.  
   – When a child is made, it gets **one chromosome from mom and one from dad** for every pair.  

2. **Mix‑and‑match of the pages**  
   – The mom’s chromosome may have different versions of a gene (called **alleles**) than the dad’s.  
   – The child receives a random mix of mom’s and dad’s alleles.  
   – This shuffling creates a new combination that neither parent had exactly.

3. **Cross‑over during making of eggs and sperm**  
   – Before the chromosomes are passed on, they often swap small pieces in a process called **cross‑over**.  
   – This further mixes the genetic material, like cutting two strings of beads and tying the pieces together.

4. **Independent assortment**  
   – The pairs of chromosomes line up randomly when eggs or sperm are made.  
   – Which half of each pair goes into a particular egg or sperm is a matter of chance.  
   – So every egg or sperm is a different lottery ticket.

5. **Result: many possible offspring**  
   – If a species has 20 pairs of chromosomes, the number of possible combinations from independent assortment alone is 2²⁰ (over a million).  
   – Adding cross‑over makes the number astronomically larger.

6. **Why this matters over time**  
   – A population with many different genetic combinations is called **genetically diverse**.  
   – Diversity gives the species many “options” to deal with changes, such as new diseases or climate shifts.  
   – Some individuals may have a combination that helps them survive better; they live longer and have more babies.  
   – Over many generations, the traits that work well become more common.  

**In short:** Having two parents means each child receives a unique blend of DNA from both sides, plus extra mixing during egg‑ and sperm‑formation. This creates far more genetic variety than a single parent could produce, and that variety helps the species adapt and thrive over time.",,1.0,,,
response,MS-LS3-014,3,Llama 3.1 8b,MS-LS3,recall,,,"When we say that two offspring are genetically identical, it means that they have the same DNA (genetic material) inside their cells. Think of DNA like a set of instructions for making a person. 

Imagine you have a recipe for making your favorite cookie. If two people have the same recipe, they'll make the same cookie. In the same way, if two offspring have the same DNA, they'll have the same genetic traits and characteristics.

Genetic identity means that they'll look the same, have the same eye color, hair color, and even the same height and weight. They'll also be more likely to have the same health conditions and be resistant to the same diseases.

However, it's worth noting that even if two offspring are genetically identical, they can still be different in some ways. For example, they might have different birthmarks or scars, or even different experiences and environments that can shape who they become as individuals.",,1.0,,,
response,MS-LS3-008,2,Gemma 3 27b,MS-LS3,recall,,,"Ultraviolet (UV) radiation from the sun can cause mutations. 

**Mutations** are changes to an organism's DNA. DNA holds the instructions for building and operating living things.

UV radiation is a type of energy. When UV light hits your skin, it can damage the DNA in your skin cells. This damage can cause a change in the DNA sequence – a mutation! Sometimes these mutations are harmless, but sometimes they can lead to problems like skin cancer.",,1.0,,,
response,MS-LS3-014,3,Mistral Small 3.1,MS-LS3,recall,,,"When offspring are **genetically identical**, it means they have **exactly the same** genetic information (called DNA). This is like having the same set of instructions for how to build and run a body.

There are a few ways this can happen:
- **Cloning**: This is when a new organism is created from a single cell of the original organism. The clone is genetically identical to the original.
- **Twinning (in some animals, including humans)**: Sometimes, an embryo splits into two identical parts, creating **identical twins**. These twins are genetically identical because they came from the same original cell.

Genetic information is passed down from parents to offspring. When offspring are genetically identical, they have the same genes as their ""parent."" Genes are like recipes that tell your body how to grow and work. If two organisms are genetically identical, they have the same recipes. Even small differences in these recipes can make your appearance and characteristics different.",,1.0,,,
response,MS-LS4-029,2,Llama 3.3 70b,MS-LS4,applied,,,"This pattern supports the idea that these animals shared a common ancestor. A long time ago, their ancestors were the same species, but over millions of years, they evolved into different species. 

The fact that their embryos look alike at first shows that they have similar starting points in their development. As they grow, small differences in their genes cause them to develop differently, resulting in the unique features of each species. This is an example of divergent evolution, where a single species splits into two or more different species over time. 

It's like a tree branching out - the trunk represents the common ancestor, and the branches represent the different species that evolved from it. The embryos are like the roots of the tree, showing that they all came from the same starting point.",,1.0,,,
response,MS-LS4-035,3,Gemma 4 31b,MS-LS4,applied,,,"Over the next few generations, the average milk production of the herd will likely **increase**.

This happens because of a process called **selective breeding**. The rancher is choosing the parent with the ""best"" trait (high milk output) and ensuring that trait is passed down to the offspring. Since the bull has the genes for high milk production, his calves are more likely to inherit those same genes.

However, there is a downside to this method. Because the rancher used only one bull for the entire herd, the **genetic diversity** decreases. Genetic diversity is the variety of different genes within a population. When animals are too similar genetically, the herd may become more susceptible to diseases or health problems.",,1.0,,,
