question_id,area,standard,question_type,question,reference_answer,generator_model,fk_grade,judge_Gemini Flash 3,judge_Nemotron 3 Super 120b a12,judge_OSS 120b,rationale_Gemini Flash 3,rationale_Nemotron 3 Super 120b a12,rationale_OSS 120b,majority_label,human_review_flag
MS-PS1-049,MS-PS1,MS-PS1-3,recall,What natural resources are used to make glass?,"Glass is made primarily from sand (silicon dioxide), along with soda ash and limestone, which are all naturally occurring minerals.",claude-4.6-sonnet-thinking,5.23,1,1,1,"The answer accurately identifies sand, soda ash, and limestone as the primary natural resources used to produce glass, which directly addresses the first part of the MS-PS1-3 standard.","The answer correctly identifies sand, soda ash, and limestone as natural resources used to make glass, which fully addresses the question.","The answer correctly lists the natural mineral resources (sand, soda ash, limestone) used to make glass, fulfilling the question and standard.",1,0
MS-PS1-050,MS-PS1,MS-PS1-5,recall,Who first stated the law of conservation of mass based on experiments?,"Antoine Lavoisier, an 18th-century French chemist, is credited with first clearly stating the law of conservation of mass based on careful laboratory experiments.",claude-4.6-sonnet-thinking,7.77,1,1,1,"Antoine Lavoisier is correctly identified as the scientist who formulated the law of conservation of mass through rigorous experimental measurement, which aligns with the historical context of the standard.",The answer correctly identifies Antoine Lavoisier as the scientist who first stated the law of conservation of mass based on experimental evidence.,The answer correctly identifies Antoine Lavoisier as the first to clearly state the law of conservation of mass based on experiments.,1,0
MS-PS1-051,MS-PS1,MS-PS1-5,recall,What does it mean for a chemical equation to be balanced?,"A balanced chemical equation has the same number of each type of atom on both the reactant side and the product side, showing that no atoms are gained or lost during the reaction.",claude-4.6-sonnet-thinking,5.86,1,1,1,The answer accurately defines a balanced equation and correctly links it to the conservation of atoms as required by standard MS-PS1-5.,"The answer correctly states that a balanced chemical equation has equal numbers of each type of atom on both sides, illustrating atom conservation.","The answer accurately defines a balanced equation as having equal numbers of each type of atom on both sides, reflecting conservation of atoms.",1,0
MS-PS1-052,MS-PS1,MS-PS1-4,conceptual,"Why does a substance's temperature stop rising while it is melting, even if you keep adding heat?","During melting, the added thermal energy is used to break the bonds holding particles in their fixed positions rather than speeding the particles up, so the temperature stays constant until all the solid has changed to liquid.",claude-4.6-sonnet-thinking,7.7,1,1,1,"The answer correctly explains that during a phase change, thermal energy is used to overcome intermolecular forces (potential energy) rather than increasing particle speed (kinetic energy), which is what temperature measures.","The answer correctly explains that added thermal energy during melting is used to break intermolecular bonds rather than increase particle kinetic energy, keeping temperature constant until the phase change completes, which aligns with the standard's focus on particle motion, temperature, and state ","The answer correctly explains that added heat is used for breaking intermolecular bonds (latent heat) rather than increasing kinetic energy, keeping temperature constant during melting.",1,0
MS-PS1-053,MS-PS1,MS-PS1-1,applied,"If you could break apart a single water molecule, what atoms would you end up with, and how many of each?","You would end up with 2 hydrogen atoms and 1 oxygen atom, because water (H₂O) is made of two hydrogen atoms bonded to one oxygen atom.",claude-4.6-sonnet-thinking,8.33,1,1,1,"The answer accurately identifies the types and quantities of atoms in a water molecule, which directly aligns with the middle-school standard for describing atomic composition.","The answer correctly states that a water molecule consists of two hydrogen atoms and one oxygen atom, directly addressing the question.","The answer correctly identifies that breaking a water molecule yields two hydrogen atoms and one oxygen atom, fully addressing the question.",1,0
MS-PS1-054,MS-PS1,MS-PS1-1,applied,"The bubbles in a carbonated drink are made of carbon dioxide gas. If you could model one of those gas molecules, how many atoms would you need and what kinds?","You would need 3 atoms total: 1 carbon atom and 2 oxygen atoms, because carbon dioxide (CO₂) is made of one carbon atom bonded to two oxygen atoms.",claude-4.6-sonnet-thinking,6.78,1,1,1,"The answer accurately identifies the atomic composition of carbon dioxide as one carbon atom and two oxygen atoms, which directly fulfills the requirements of the standard.","The answer correctly states that a CO₂ molecule consists of one carbon and two oxygen atoms, which fully addresses the question about modeling a gas molecule's atomic composition.",The answer correctly identifies that a CO₂ molecule consists of three atoms: one carbon and two oxygen atoms.,1,0
MS-PS1-055,MS-PS1,MS-PS1-2,applied,"A piece of wood is burned in a fireplace and turns into ash, smoke, and gases. Are the ash and gases the same substance as the original wood?","No, the ash and gases are new substances with different properties than the original wood. Burning is a chemical reaction, and the color, texture, and mass of the leftover ash are completely different from the original wood.",claude-4.6-sonnet-thinking,5.46,1,1,1,"The answer correctly identifies that burning is a chemical reaction that produces new substances and provides specific property changes as evidence, which aligns with the requirements of MS-PS1-2.","The answer correctly states that ash and gases are new substances with different properties than the original wood, which meets the standard's requirement to analyze whether a chemical reaction occurred.","The answer correctly states that the ash and gases are different substances from the original wood, indicating a chemical reaction occurred.",1,0
MS-PS1-057,MS-PS1,MS-PS1-3,applied,"You buy a plastic water bottle at a store. If you traced the bottle back to where its material originally came from, what natural resource would you find?","Most plastic water bottles are made from petroleum (crude oil), a natural resource extracted from the ground. The crude oil is chemically processed to produce polymers like PET (polyethylene terephthalate) that are molded into the bottle shape.",claude-4.6-sonnet-thinking,7.57,1,1,1,"The answer accurately identifies petroleum as the natural resource for plastic and describes the chemical processing required to create the synthetic material, which aligns with the standard.","The answer correctly identifies petroleum (crude oil) as the natural resource from which most plastic water bottles are derived, fulfilling the standard's requirement to trace synthetic materials to natural resources.","The answer correctly identifies petroleum (crude oil) as the natural resource from which plastic bottles are derived, meeting the question's requirement.",1,0
MS-PS1-058,MS-PS1,MS-PS1-3,applied,"A company makes aspirin in a lab from chemicals originally sourced from coal tar, a natural resource. Does this mean aspirin is natural or synthetic, and how do you know?","Aspirin is synthetic because it is made by chemically processing and transforming materials (coal tar) in a lab or factory rather than being taken directly from nature. Even though it comes from a natural resource, the manufacturing process creates a new substance that does not exist in that form in nature.",claude-4.6-sonnet-thinking,8.75,1,1,1,The answer accurately identifies aspirin as synthetic and correctly explains that synthetic materials are chemically transformed from natural resources into new substances.,"The answer correctly states aspirin is synthetic because it is chemically processed from a natural resource, creating a new substance not found in nature, which aligns with the standard's concept of synthetic materials derived from natural resources.",The answer correctly identifies aspirin as synthetic and explains that the chemical processing from a natural resource creates a new substance not found in nature.,1,0
MS-PS1-059,MS-PS1,MS-PS1-4,applied,"When you heat a pot of water on the stove, why does the water eventually turn into steam and float away?",Adding thermal energy makes the water particles move faster and faster until they have enough energy to escape the liquid surface and become a gas (steam). At this point the particles spread far apart and move freely through the air.,claude-4.6-sonnet-thinking,8.9,1,1,1,"The answer accurately describes the relationship between adding thermal energy, increased particle motion, and the resulting change of state from liquid to gas as required by the standard.","The answer correctly describes how added thermal energy increases particle motion, enabling water molecules to escape as steam and spread apart, which aligns with the standard's focus on particle motion, temperature, and state changes.","The answer correctly describes how added thermal energy increases particle motion, allowing water molecules to overcome intermolecular forces, change state to gas, and disperse, meeting the standard's expectations.",1,0
MS-PS1-060,MS-PS1,MS-PS1-5,applied,A student mixes baking soda and vinegar in an open cup and notices the fizzing makes the cup feel lighter on a scale. Does this mean mass was lost in the reaction?,"No, mass was not lost. The total number of atoms stayed the same, but the carbon dioxide gas produced escaped into the air. If the reaction happened in a sealed container, the mass on the scale would not change.",claude-4.6-sonnet-thinking,6.88,1,1,1,"The answer accurately explains the conservation of mass and atoms while accounting for the escape of gas in an open system, which directly addresses the requirements of standard MS-PS1-5.","The answer correctly states that mass is conserved overall, noting that the apparent loss is due to CO₂ gas escaping, and that a sealed system would show no mass change, aligning with MS-PS1-5.","The answer correctly explains that mass is conserved overall and the observed weight loss is due to CO₂ gas escaping, aligning with the conservation of atoms concept.",1,0
MS-PS2-065,MS-PS2,MS-PS2-3,recall,What happens to the strength of a magnetic force as two magnets are moved farther apart?,"As two magnets are moved farther apart, the magnetic force between them gets weaker.",claude-4.6-sonnet-thinking,6.88,1,1,1,"The answer accurately describes the inverse relationship between distance and magnetic force strength, which is a core concept for standard MS-PS2-3.","The answer correctly states that magnetic force weakens with increased distance, addressing the factor of separation as required by the standard.","The answer correctly states that increasing the distance between magnets weakens the magnetic force, directly addressing the question.",1,0
MS-PS2-066,MS-PS2,MS-PS2-4,recall,"Does gravity only pull objects toward Earth, or can it act between any two objects?","Gravity acts between any two objects that have mass, not just between Earth and other objects. Every object with mass exerts a gravitational pull on every other object with mass.",claude-4.6-sonnet-thinking,8.35,1,1,1,"The answer correctly and clearly explains that gravity is a universal force acting between all objects with mass, directly addressing the question in alignment with the standard.","The answer correctly states that gravity acts between any two objects with mass and is attractive, directly addressing the standard's claim about gravitational interactions depending on mass.","The answer correctly states that gravity acts between any two masses, not just Earth, fulfilling the question and the standard.",1,0
MS-PS2-067,MS-PS2,MS-PS2-4,recall,What happens to the gravitational force between two objects if you increase the mass of one of them?,Increasing the mass of one object increases the gravitational force between them. Greater mass means a stronger gravitational pull.,claude-4.6-sonnet-thinking,8.47,1,1,1,"The answer accurately describes the proportional relationship between mass and gravitational force, which directly aligns with the requirements of the MS-PS2-4 standard.","The reference answer correctly states that increasing the mass of one object increases the gravitational force, aligning with the standard's claim that gravitational interactions depend on mass.","The answer correctly states that increasing one object's mass increases the gravitational force, matching the concept that force depends on mass.",1,0
MS-PS2-068,MS-PS2,MS-PS2-4,recall,Which has a stronger gravitational pull on Earth — the Moon or a basketball? Why?,"The Moon has a stronger gravitational pull on Earth because it has much greater mass than a basketball. Gravitational force depends on the masses of the interacting objects, so larger mass means more gravitational force.",claude-4.6-sonnet-thinking,7.57,1,1,1,"The answer correctly identifies the Moon as having a stronger pull due to its much larger mass, which directly addresses the mass-dependency requirement of standard MS-PS2-4.","The answer correctly states that the Moon’s greater mass gives it a stronger gravitational pull on Earth, aligning with the mass‑dependence claim of the standard.","The answer correctly identifies the Moon as having the stronger pull and explains that it is due to its much larger mass, addressing the mass-dependence aspect of gravitational interaction.",1,0
MS-PS2-069,MS-PS2,MS-PS2-1,conceptual,Why don't the two equal and opposite forces in Newton's Third Law cancel each other out?,"The two forces act on different objects, not on the same object, so they cannot cancel each other. Each force affects the motion of the object it acts on separately.",claude-4.6-sonnet-thinking,7.61,1,1,1,The answer accurately explains that Newton's Third Law forces do not cancel because they act on two different objects rather than a single object.,"The answer correctly states that the equal‑and‑opposite force pair acts on different objects, so they do not cancel and each force influences the motion of the object it acts on.","The answer correctly explains that action-reaction forces act on different objects and therefore do not cancel, providing a complete explanation suitable for the standard.",1,0
MS-PS2-070,MS-PS2,MS-PS2-4,conceptual,How does the mass of both the Earth and the Moon affect the gravitational force between them?,"The gravitational force between Earth and the Moon depends on the masses of both objects. If either the Earth or the Moon were more massive, the gravitational attraction between them would be stronger; the force increases as the mass of either object increases.",claude-4.6-sonnet-thinking,7.0,1,1,1,"The answer accurately states that gravitational force is directly proportional to the mass of both interacting objects, which correctly addresses the specific question and the requirements of the standard.","The answer correctly states that gravitational force increases with the mass of either object, which aligns with the claim that gravitational interactions depend on mass.","The answer correctly states that gravitational force depends on both masses and increases with each, aligning with the standard’s requirement.",1,0
MS-PS2-071,MS-PS2,MS-PS2-5,conceptual,Why can a magnet pull a paper clip toward it without touching it?,"A magnet creates an invisible magnetic field that extends through the space around it. When a paper clip enters that field, the field exerts a force on the clip, pulling it closer even though the two objects are not in contact.",claude-4.6-sonnet-thinking,5.82,1,1,1,"The answer accurately explains the concept of a magnetic field and how it exerts force at a distance, which directly addresses the core requirement of standard MS-PS2-5.","The answer correctly explains that a magnet's invisible magnetic field exerts a force on a paper clip at a distance, which aligns with the standard's goal of showing fields can exert forces without contact.","The answer correctly explains that an invisible magnetic field exerts a force on the paper clip, allowing attraction without contact, which aligns with the standard.",1,0
MS-PS2-072,MS-PS2,MS-PS2-1,applied,"A football player running fast tackles a smaller, slower player. How does Newton's Third Law explain what happens to both players at the moment of the collision?","At the moment of collision, each player pushes on the other with an equal force in opposite directions. The smaller player gets pushed more noticeably because the same force acts on a smaller mass, causing a greater change in motion.",claude-4.6-sonnet-thinking,7.59,1,1,1,"The answer correctly identifies that forces are equal in magnitude and opposite in direction according to Newton's Third Law, while also accurately explaining the resulting motion based on the players' masses.","The answer correctly states that forces are equal and opposite per Newton's Third Law and explains the observable effect using the relationship between force, mass, and acceleration, which sufficiently addresses the standard.",The answer correctly states that the players exert equal and opposite forces on each other and explains the differing motion effects due to their different masses.,1,0
MS-PS2-073,MS-PS2,MS-PS2-2,applied,"Two friends are pushing a heavy box across the floor — one pushes with 50 N to the right and the other pushes with 30 N to the left. Which way does the box move, and what is the net force on it?",The box moves to the right because the net force is 20 N to the right (50 N − 30 N = 20 N). The box accelerates in the direction of the larger force.,claude-4.6-sonnet-thinking,6.09,1,1,1,The answer correctly calculates the net force by finding the sum of the opposing force vectors and identifies that the object will accelerate in the direction of that net force.,"The answer correctly computes the net force as 20 N to the right and states that the box moves (accelerates) in that direction, which satisfies the question and aligns with MS‑PS2‑2.","The answer correctly states the box moves right and that the net force is 20 N to the right, fully addressing both parts of the question.",1,0
MS-PS2-074,MS-PS2,MS-PS2-2,applied,"If you kick a soccer ball and a bowling ball with the same force, which one will change speed more, and why?",The soccer ball will change speed much more because it has much less mass than the bowling ball. The same force causes a greater acceleration on a lighter object.,claude-4.6-sonnet-thinking,5.86,1,1,1,"The answer correctly identifies that the soccer ball's lower mass results in a greater change in speed when the same force is applied, accurately reflecting the relationship between force, mass, and acceleration.","The answer correctly applies Newton's second law, explaining that equal force produces greater acceleration and thus greater speed change for the lower‑mass soccer ball.","The answer correctly states that the lighter soccer ball accelerates more because the same force produces greater acceleration on a smaller mass, addressing the core concept.",1,0
MS-PS2-075,MS-PS2,MS-PS2-2,applied,"A small car and a large truck are both traveling at the same speed, and both drivers apply the same braking force. Which vehicle stops in a shorter distance, and why?","The small car stops in a shorter distance because it has less mass. The same braking force causes a greater deceleration on the lighter car, so it changes its motion more quickly than the heavier truck.",claude-4.6-sonnet-thinking,5.68,1,1,1,"The answer correctly applies Newton's Second Law by explaining that less mass results in greater deceleration for a constant force, leading to a shorter stopping distance.","The answer correctly applies Newton's second law to show that equal braking force produces greater deceleration on the smaller‑mass car, resulting in a shorter stopping distance.","The answer correctly identifies the small car as stopping in a shorter distance and explains it using the relationship between force, mass, and acceleration.",1,0
MS-PS2-076,MS-PS2,MS-PS2-3,applied,"You rub a balloon on your hair and hold it near a small piece of paper. If you slowly move the balloon farther away from the paper, what happens to the electric force on the paper?",The electric force on the paper gets weaker as the balloon moves farther away. Electric force decreases as the distance between charged objects increases.,claude-4.6-sonnet-thinking,6.84,1,1,1,"The answer accurately states that electric force decreases as distance increases, which is a fundamental relationship required by the MS-PS2-3 standard.","The answer correctly states that the electric force weakens with increasing distance, which aligns with the inverse‑square relationship governing electric forces.","The answer correctly states that the electric force decreases as the distance between the charged balloon and the paper increases, fully addressing the question.",1,0
MS-PS2-077,MS-PS2,MS-PS2-4,applied,Why does a large planet like Jupiter have stronger gravity than a small planet like Mars?,"Jupiter has much more mass than Mars, and since gravitational attraction depends on the masses of the objects involved, the greater Jupiter's mass, the stronger its gravitational pull on nearby objects.",claude-4.6-sonnet-thinking,7.61,1,1,1,"The answer correctly identifies that Jupiter's greater mass results in a stronger gravitational pull, which directly aligns with the middle-school standard focusing on the relationship between mass and gravity.","The answer correctly explains that Jupiter's greater mass results in a stronger gravitational pull, aligning with the standard's focus on mass‑dependent gravitational attraction.","The answer correctly explains that Jupiter's greater mass leads to stronger gravity, aligning with the standard that gravitational attraction depends on mass.",1,0
MS-PS2-078,MS-PS2,MS-PS2-4,applied,"If an astronaut travels from Earth to the Moon, will the Moon's gravity pull the astronaut toward its surface? Why or why not?","Yes, the Moon's gravity will pull the astronaut toward its surface because gravitational interactions are always attractive between any two objects that have mass. However, the pull is weaker than Earth's because the Moon has much less mass than Earth.",claude-4.6-sonnet-thinking,5.31,1,1,1,"The answer accurately states that gravity is always attractive and correctly identifies that the strength of the pull depends on mass, fulfilling the requirements of the standard.","The answer correctly states that the Moon's gravity attracts the astronaut (gravitational interactions are always attractive) and explains that the pull is weaker than Earth's due to the Moon's lower mass, meeting the standard's requirements.","The answer correctly states that the Moon’s gravity will pull the astronaut toward its surface and explains this using the attractive nature of gravity and the dependence on mass, matching the standard.",1,0
MS-PS2-079,MS-PS2,MS-PS2-5,applied,"When you drop a ball, it falls to the ground even though nothing is physically pushing or pulling it downward. How can a force act on the ball when nothing is touching it?","Earth's gravitational field surrounds the planet and extends through space, so it exerts a pulling force on the ball even without any direct contact between them.",claude-4.6-sonnet-thinking,6.22,1,1,1,"The answer correctly identifies the gravitational field as the mechanism that exerts a non-contact force on the ball, directly addressing the core concept of the MS-PS2-5 standard.","The answer correctly describes Earth's gravitational field as a non-contact force acting on the ball, aligning with the standard.","The answer correctly explains that Earth's gravitational field exerts a force on the ball without physical contact, meeting the standard.",1,0
MS-PS3-059,MS-PS3,MS-PS3-1,recall,What happens to the kinetic energy of an object if its speed doubles but its mass stays the same?,"If the speed doubles, the kinetic energy increases by four times (quadruples). This is because kinetic energy depends on speed squared.",claude-4.6-sonnet-thinking,7.97,1,1,1,The answer accurately describes the quadratic relationship between speed and kinetic energy as required by the MS-PS3-1 standard.,Doubling speed quadruples kinetic energy because kinetic energy is proportional to the square of speed.,"The answer correctly states that KE becomes four times larger when speed doubles, accurately reflecting the KE ∝ v² relationship.",1,0
MS-PS3-060,MS-PS3,MS-PS3-1,recall,"If two objects are moving at the same speed but one has more mass, which one has more kinetic energy?","The object with more mass has more kinetic energy. Kinetic energy increases proportionally as mass increases, when speed stays the same.",claude-4.6-sonnet-thinking,7.55,1,1,1,The answer accurately identifies that kinetic energy increases with mass when speed is constant and correctly describes the relationship as proportional.,"The answer correctly states that greater mass yields greater kinetic energy at constant speed, which aligns with KE = ½mv².","The answer correctly states that the object with greater mass has more kinetic energy, accurately reflecting the KE relationship for equal speeds.",1,0
MS-PS3-061,MS-PS3,MS-PS3-1,conceptual,Why does a fast-moving car cause so much more damage in a crash than the same car moving slowly?,"The car has much more kinetic energy at higher speeds because kinetic energy increases with the square of speed. Even a small increase in speed leads to a large increase in kinetic energy, which is released during the crash.",claude-4.6-sonnet-thinking,6.73,1,1,1,"The answer accurately explains the relationship between speed and kinetic energy as defined by the standard, specifically noting the squared relationship which accounts for the increased damage.","The answer correctly states that kinetic energy increases with the square of speed, explaining why a faster car releases far more energy in a crash, which satisfies the standard’s focus on the KE‑speed relationship (mass being constant for the same car).","The answer correctly explains that higher speed greatly increases kinetic energy (proportional to speed squared), accounting for the greater damage in a crash.",1,0
MS-PS3-062,MS-PS3,MS-PS3-4,conceptual,Why does water take so much longer to heat up than a metal pan sitting on the same stove?,"Water has a much higher specific heat capacity than most metals, so it requires more energy to raise the temperature of the same mass by the same amount. This means more heat must be transferred to water before its particles speed up enough to show a noticeable temperature increase.",claude-4.6-sonnet-thinking,6.1,1,1,1,"The answer correctly identifies specific heat capacity as the property governing the relationship between energy transfer and temperature change, aligning perfectly with the standard's focus on matter type and particle kinetic energy.","The answer correctly explains that water's higher specific heat capacity requires more energy to raise its temperature, linking energy transfer, type of matter, mass, and particle kinetic energy as required by the standard.","The answer correctly explains that water's higher specific heat capacity requires more energy to raise its temperature, addressing the relationship between matter type, energy transferred, and temperature change.",1,0
MS-PS3-063,MS-PS3,MS-PS3-4,conceptual,Why does a large pot of water stay hot longer than a small cup of water in the same cool room?,"The large pot has more mass and therefore more particles storing kinetic energy, so it holds more total thermal energy. Even as energy is lost to the cooler surroundings, it takes longer for the average kinetic energy of all those particles to drop significantly.",claude-4.6-sonnet-thinking,6.09,1,1,1,"The answer correctly explains the relationship between mass and thermal energy, noting that a larger mass requires more energy transfer to result in a significant change in average kinetic energy (temperature).","The answer correctly explains that greater mass means more particles and total thermal energy, so the average kinetic energy (temperature) decreases more slowly, which aligns with the standard's focus on mass, energy transfer, and temperature change.","The answer correctly links greater mass (more particles) to higher total thermal energy and slower temperature decline, satisfying the standard's focus on mass and energy transfer.",1,0
MS-PS3-064,MS-PS3,MS-PS3-5,conceptual,Why does a sliding puck on ice slow down and eventually stop?,"Friction between the puck and the ice transfers kinetic energy away from the puck, usually converting it to thermal energy (heat). As the puck loses kinetic energy, it slows down and stops.",claude-4.6-sonnet-thinking,5.81,1,1,1,"The answer accurately identifies that friction transfers kinetic energy away from the puck, converting it to thermal energy, which directly supports the claim that energy transfer results in a change in kinetic energy as required by standard MS-PS3-5.","The answer correctly explains that friction transfers kinetic energy from the puck to thermal energy, accounting for the observed slowdown and stop, which aligns with the standard's claim about energy transfer when kinetic energy changes.","The answer correctly explains that friction transfers kinetic energy to heat, causing the puck to lose kinetic energy and stop, satisfying the standard.",1,0
MS-PS3-066,MS-PS3,MS-PS3-5,conceptual,How does a compressed spring transfer energy to a ball resting against it when released?,"When released, the spring's stored potential energy is transferred to the ball, giving the ball kinetic energy. This is why the ball moves — energy moved from the spring to the ball.",claude-4.6-sonnet-thinking,7.57,1,1,1,"The answer accurately describes the transfer of potential energy from the spring to kinetic energy in the ball, directly addressing the energy transfer required by the standard.","The answer correctly explains that the spring's stored potential energy is transferred to the ball, giving it kinetic energy, which directly illustrates energy transfer accompanying a change in kinetic energy as required by the standard.","The answer correctly explains that the spring’s stored potential energy is transferred to the ball as kinetic energy when released, adequately addressing the energy transfer mechanism.",1,0
MS-PS3-067,MS-PS3,MS-PS3-1,applied,"If a car doubles its speed on the highway, what happens to its kinetic energy?","The car's kinetic energy increases by four times because kinetic energy is proportional to the square of the speed, so doubling the speed multiplies the kinetic energy by 2² = 4.",claude-4.6-sonnet-thinking,7.57,1,1,1,"The answer accurately describes the proportional relationship between kinetic energy and the square of speed, correctly concluding that doubling the speed results in four times the kinetic energy.","The answer correctly states that kinetic energy is proportional to the square of speed, so doubling the speed increases kinetic energy by a factor of four, directly answering the question.","The answer correctly states that kinetic energy quadruples when speed is doubled, directly addressing the relationship required by the standard.",1,0
MS-PS3-068,MS-PS3,MS-PS3-1,applied,"A truck and a bicycle are both moving at 10 mph. If they both suddenly need to stop, which vehicle is harder to stop, and how does kinetic energy explain this?","The truck is much harder to stop because it has far greater mass, which means it has much more kinetic energy than the bicycle traveling at the same speed.",claude-4.6-sonnet-thinking,7.96,1,1,1,The answer accurately identifies the proportional relationship between mass and kinetic energy as required by standard MS-PS3-1 to explain the difference in stopping difficulty.,"The answer correctly states that the truck is harder to stop because its greater mass gives it much more kinetic energy at the same speed, which directly addresses the KE‑mass relationship required by the standard.",The answer correctly identifies the truck as harder to stop and explains it using the kinetic energy relationship (KE ∝ mass at equal speed).,1,0
MS-PS3-069,MS-PS3,MS-PS3-3,applied,"If you wrap a cold drink can in a wool sock, will it stay cold longer than an unwrapped can? Why?","Yes, the wrapped can stays cold longer because wool is a poor conductor of heat, so it slows the transfer of thermal energy from the warmer air into the cold drink.",claude-4.6-sonnet-thinking,5.52,1,1,1,"The answer correctly identifies that wool acts as an insulator to slow thermal energy transfer from the warmer environment to the colder drink, accurately reflecting the scientific principles required by the standard.","The answer correctly identifies wool as a thermal insulator that reduces heat transfer from the surrounding warm air to the cold drink, which aligns with the standard's focus on minimizing thermal energy transfer.","The answer correctly states that the wool-wrapped can stays cold longer and explains it by wool's poor thermal conductivity, which aligns with the required reasoning.",1,0
MS-PS3-070,MS-PS3,MS-PS3-3,applied,"Why does a metal spoon left in a hot bowl of soup get hot, but a wooden spoon left in the same bowl stays much cooler?","Metal is a good conductor of thermal energy, so heat moves quickly through it to your hand. Wood is a poor conductor (an insulator), so thermal energy transfers much more slowly, keeping the handle cooler.",claude-4.6-sonnet-thinking,7.71,1,1,1,"The answer accurately uses the concepts of thermal conduction and material properties (conductors vs. insulators) to explain the difference in energy transfer, which is a foundational principle for the standard.","The answer correctly identifies metal as a good conductor and wood as an insulator, explaining the observed temperature difference.","The answer correctly explains that metal’s high thermal conductivity transfers heat quickly, while wood’s low conductivity limits heat transfer, fully addressing the question.",1,0
MS-PS3-071,MS-PS3,MS-PS3-3,applied,A thermos bottle has a double-walled design with a vacuum (empty space) between the walls. How does the vacuum help keep hot soup hot?,"The vacuum removes the matter that would normally conduct or convect thermal energy away from the soup, greatly reducing heat transfer and keeping the soup hot much longer.",claude-4.6-sonnet-thinking,5.32,1,1,1,"The answer accurately explains that a vacuum prevents conduction and convection by removing the matter necessary for those processes, which directly addresses the mechanism of the thermos in the context of thermal energy transfer.","The answer correctly explains that a vacuum eliminates conduction and convection, thereby reducing heat transfer and keeping the soup hot.","The answer correctly explains that the vacuum eliminates conduction and convection, thus minimizing heat loss and keeping the soup hot.",1,0
MS-PS3-072,MS-PS3,MS-PS3-4,applied,"A chef uses a small pat of butter and a large block of butter straight from the refrigerator. If both are placed in the same warm pan, which one will melt faster, and why?","The small pat of butter will melt faster because it has less mass. Less mass requires less energy to raise the temperature of the particles to the melting point, so it heats up and melts more quickly with the same energy input from the pan.",claude-4.6-sonnet-thinking,5.62,1,1,1,"The answer correctly identifies the inverse relationship between mass and the rate of temperature change for a given energy input, which directly addresses the core concepts of standard MS-PS3-4.","The answer correctly notes that the smaller mass requires less thermal energy to reach the melting point, so it melts faster under identical heating conditions, which aligns with the standard’s focus on mass, energy transfer, and temperature change.","The answer correctly identifies the small pat melts faster and explains it by its lower mass requiring less energy to reach the melting temperature, which adequately addresses the question.",1,0
MS-PS3-073,MS-PS3,MS-PS3-4,applied,"A swimmer gets out of a pool on a sunny day and notices that the concrete poolside feels much hotter on her feet than the water does, even though both were heated by the sun all day. How does the concept of specific heat explain this?","Water has a much higher specific heat than concrete, meaning it needs a lot more energy to raise its temperature by the same amount. The concrete absorbed the same sunlight but its particles needed less energy to increase their kinetic energy, so its temperature rose much higher than the water's temperature.",claude-4.6-sonnet-thinking,8.77,1,1,1,"The answer accurately identifies that water's higher specific heat requires more energy for a temperature change compared to concrete, correctly linking the type of matter to the change in average kinetic energy.","The answer correctly explains that water’s higher specific heat means it needs more energy to increase its temperature, so concrete becomes hotter than water after receiving the same solar energy.","The answer correctly explains that concrete feels hotter because water's higher specific heat requires more energy for the same temperature rise, so concrete reaches a higher temperature under the same solar heating.",1,0
MS-PS3-074,MS-PS3,MS-PS3-5,applied,"When you catch a fast-moving baseball and it stops in your glove, where does the ball's kinetic energy go?","When the ball stops, its kinetic energy is transferred to your hand and glove. You can feel this as the sting or force on your hand, and some energy is also converted to heat and sound.",claude-4.6-sonnet-thinking,7.97,1,1,1,"The answer correctly identifies that the kinetic energy is transferred to the surroundings and transformed into other forms of energy, such as heat and sound, which directly addresses the standard's focus on energy transfer.","The answer correctly states that the baseball's kinetic energy is transferred to the hand/glove (felt as force) and partly converted to heat and sound, which aligns with the standard's claim about energy transfer when kinetic energy changes.","The answer correctly explains that the baseball’s kinetic energy is transferred to the hand/glove and is transformed into heat, sound, and felt force, meeting the standard.",1,0
MS-PS3-075,MS-PS3,MS-PS3-5,applied,A soccer ball is rolling across the grass and slowly comes to a stop. What is happening to its kinetic energy as it slows down?,"As the soccer ball slows down, its kinetic energy is being transferred to the grass and ground through friction. The energy is converted mostly into heat between the ball and the grass surface.",claude-4.6-sonnet-thinking,5.8,1,1,1,"The answer accurately explains that kinetic energy is transferred to the surroundings via friction and converted into thermal energy, which directly supports the requirements of MS-PS3-5.","The answer correctly states that the ball's kinetic energy decreases as it is transferred to the grass/ground via friction, converting to heat, which supports the claim that a change in kinetic energy involves energy transfer.",The answer correctly explains that the ball's kinetic energy decreases and is transferred to the grass/ground as heat via friction.,1,0
MS-PS4-050,MS-PS4,MS-PS4-3,recall,What does it mean to 'digitize' information?,"To digitize information means to convert it into a series of numbers (0s and 1s) so it can be stored, processed, or transmitted by electronic devices.",claude-4.6-sonnet-thinking,7.37,1,1,1,"The answer accurately defines digitization as the conversion of information into a numerical format, specifically binary code, which is appropriate for the middle-school level and foundational for Standard MS-PS4-3.","The answer correctly defines digitization as converting information into binary (0s and 1s) for electronic storage, processing, or transmission, which aligns with the standard's focus on digital signals.","The answer accurately defines digitizing as converting information into binary numbers for electronic use, which fully addresses the question.",1,0
